"id","givenName","familyName","middleName","unaccentedGivenName","unaccentedFamilyName","unaccentedMiddleName","nickName","honorificPrefix","honorificSuffix","honorificTitle","birthYear","deathYear","congresses"
"A000224","Leslie","Aspin",,"Leslie","Aspin",,,,,,"1938","1995","[{""position"":""Representative"",""congressNumber"":92,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""WI"",""parties"":[""Democrat""]}]"
"A000226","Chester","Atkins","Greenough","Chester","Atkins","Greenough",,,,,"1948",,"[{""position"":""Representative"",""congressNumber"":99,""stateName"":""MA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""MA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""MA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""MA"",""parties"":[""Democrat""]}]"
"A000329","Eugene","Atkinson","Vincent","Eugene","Atkinson","Vincent",,,,,"1927","2016","[{""position"":""Representative"",""congressNumber"":96,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""PA"",""parties"":[""Democrat""]}]"
"A000337","Les","Aucoin",,"Les","Aucoin",,,,,,"1942",,"[{""position"":""Representative"",""congressNumber"":102,""stateName"":""OR"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""OR"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""OR"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""OR"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""OR"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""OR"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""OR"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""OR"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""OR"",""parties"":[""Democrat""]}]"
"A000378","Cynthia","Axne",,"Cynthia","Axne",,,,,,"1965",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""IA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""IA"",""parties"":[""Democrat""],""electionCirca"":false}]"
"B001234","Joe","Baca",,"Joe","Baca",,,,,,"1947",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""CA"",""parties"":[""Democrat""]}]"
"B000008","James","Bacchus",,"James","Bacchus",,,,,,"1949",,"[{""position"":""Representative"",""congressNumber"":102,""stateName"":""FL"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""FL"",""parties"":[""Democrat""]}]"
"B000025","Herman","Badillo",,"Herman","Badillo",,,,,,"1929","2014","[{""position"":""Representative"",""congressNumber"":92,""stateName"":""NY"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""NY"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""NY"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""NY"",""parties"":[""Democrat""]}]"
"B000028","Henry","Baesler","Scott","Henry","Baesler","Scott","Scotty",,,,"1941",,"[{""position"":""Representative"",""congressNumber"":103,""stateName"":""KY"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""KY"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""KY"",""parties"":[""Democrat""]}]"
"B000037","Donald","Bailey","Allen","Donald","Bailey","Allen",,,,,"1945","2020","[{""position"":""Representative"",""congressNumber"":96,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""PA"",""parties"":[""Democrat""]}]"
"B001229","Brian","Baird",,"Brian","Baird",,,,,,"1956",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""WA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""WA"",""parties"":[""Democrat""]}]"
"B000081","John","Baldacci","Elias","John","Baldacci","Elias",,,,,"1955",,"[{""position"":""Representative"",""congressNumber"":104,""stateName"":""ME"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""ME"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""ME"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""ME"",""parties"":[""Democrat""]}]"
"B000083","Alvin","Baldus","James","Alvin","Baldus","James",,,,,"1926","2017","[{""position"":""Representative"",""congressNumber"":94,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""WI"",""parties"":[""Democrat""]}]"
"B001230","Tammy","Baldwin",,"Tammy","Baldwin",,,,,,"1962",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":113,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":114,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":115,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":116,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":117,""stateName"":""WI"",""parties"":[""Democrat""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":118,""stateName"":""WI"",""parties"":[""Democrat""],""electionCirca"":false}]"
"B001238","Frank","Ballance","W.","Frank","Ballance","W.",,,"Jr.",,"1942","2019","[{""position"":""Representative"",""congressNumber"":108,""stateName"":""NC"",""parties"":[""Democrat""]}]"
"B001279","Ron","Barber",,"Ron","Barber",,,,,,"1945",,"[{""position"":""Representative"",""congressNumber"":113,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""AZ"",""parties"":[""Democrat""],""electionCirca"":false}]"
"B001226","Peter","Barca","William","Peter","Barca","William",,,,,"1955",,"[{""position"":""Representative"",""congressNumber"":103,""stateName"":""WI"",""parties"":[""Democrat""]}]"
"B000134","James","Barcia","A.","James","Barcia","A.",,,,,"1952",,"[{""position"":""Representative"",""congressNumber"":103,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""MI"",""parties"":[""Democrat""]}]"
"B000151","Thomas","Barlow","J.","Thomas","Barlow","J.",,,"III",,"1940","2017","[{""position"":""Representative"",""congressNumber"":103,""stateName"":""KY"",""parties"":[""Democrat""]}]"
"B000153","Druie","Barnard","Douglas","Druie","Barnard","Douglas",,,"Jr.",,"1922","2019","[{""position"":""Representative"",""congressNumber"":95,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""GA"",""parties"":[""Democrat""]}]"
"B000160","Michael","Barnes","Darr","Michael","Barnes","Darr",,,,,"1943",,"[{""position"":""Representative"",""congressNumber"":96,""stateName"":""MD"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""MD"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""MD"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""MD"",""parties"":[""Democrat""]}]"
"B001300","Nanette","Barragan",,"Nanette","Barragan",,,,,,"1976",,"[{""position"":""Representative"",""congressNumber"":115,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""CA"",""parties"":[""Democrat""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""CA"",""parties"":[""Democrat""],""electionCirca"":false}]"
"B000177","Thomas","Barrett","M.","Thomas","Barrett","M.",,,,,"1953",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""WI"",""parties"":[""Democrat""]}]"
"B000178","William","Barrett","Aloysius","William","Barrett","Aloysius",,,,,"1896","1976","[{""position"":""Representative"",""congressNumber"":79,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":81,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":82,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":83,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":84,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":85,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":86,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":87,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":88,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":89,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""PA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""PA"",""parties"":[""Democrat""]}]"
"B001252","John","Barrow",,"John","Barrow",,,,,,"1955",,"[{""position"":""Representative"",""congressNumber"":111,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""GA"",""parties"":[""Democrat""]}]"
"B001270","Karen","Bass",,"Karen","Bass",,,,,,"1953",,"[{""position"":""Representative"",""congressNumber"":112,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""CA"",""parties"":[""Democrat""],""electionCirca"":false}]"
"B000236","Jim","Bates",,"Jim","Bates",,,,,,"1941",,"[{""position"":""Representative"",""congressNumber"":98,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""CA"",""parties"":[""Democrat""]}]"
"B000243","Max","Baucus","Sieben","Max","Baucus","Sieben",,,,,"1941",,"[{""position"":""Senator"",""congressNumber"":95,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":112,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":99,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":110,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":108,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":107,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":97,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":105,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":111,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":101,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":102,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":104,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":98,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":100,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":103,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":106,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":96,""stateName"":""MT"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":113,""stateName"":""MT"",""parties"":[""Democrat""]}]"
"B001253","Melissa","Bean","L.","Melissa","Bean","L.",,,,,"1962",,"[{""position"":""Representative"",""congressNumber"":109,""stateName"":""IL"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""IL"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""IL"",""parties"":[""Democrat""]}]"
"B000279","Edward","Beard","Peter","Edward","Beard","Peter",,,,,"1940","2021","[{""position"":""Representative"",""congressNumber"":94,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""RI"",""parties"":[""Democrat""]}]"
